query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080089757894537219,1546348440,2019-01-01T13:14:00,TFMRIRE,"Abortion services are legal in Ireland from today. We will gladly support any woman, couple or family who receives a fetal anomaly diagnosis,  no matter what decision they make for their pregnancy. Contact us and @LeanbhMoChroi for info or support any time. #legisl8ed https://twitter.com/TFMRIRE/status/1080089757894537219/photo/1",0,61,203,2,en,,,,Twitter for Android,http://twitter.com/download/android,IRELAND,,,555427424,TFMR Ireland,0,"Award Winning Human Rights Campaigners 
Supporting, Educating, Destigmatising & Advocating for legal change. Contact team@tfmrireland.com",https://www.givengain.com/cc/support-a-couple-forced-to-travel/,https://pbs.twimg.com/profile_images/924683559746535424/BPjc3bam_normal.jpg,12147,8193,3115,17884,63,2012-04-16T21:15:23,1334610923,scraping,1,,,,,,,,,2022-03-28T13:55:45.834010,https://twitter.com/TFMRIRE/statuses/1080089757894537219,,,,,,,https://pbs.twimg.com/media/Dv0_6CqWoAAWdkv.jpg|https://pbs.twimg.com/media/Dv0_6OIX0AEeKEG.jpg,1080089757894537219_Dv0_6CqWoAAWdkv.jpg|1080089757894537219_Dv0_6OIX0AEeKEG.jpg,photo|photo,leanbhmochroi,857967955,legisl8ed,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080069824838025216,1546343687,2019-01-01T11:54:47,SkyNews,Ireland has introduced its first abortion services following a 2018 referendum decision to liberalise the country's ban http://po.st/Kbf8DN,0,20,103,19,en,,,,SocialFlow,http://www.socialflow.com,"London, UK",,,7587032,Sky News,1,"For breaking news @SkyNewsBreak. Watch live on Sky 501, Virgin Media HD 602, Freeview 233 and YouTube.

Download our app: https://t.co/B2AP8GvitH",http://news.sky.com/,https://pbs.twimg.com/profile_images/1400331605974077442/kelepCgF_normal.jpg,515741,7698996,23,1,29792,2007-07-19T14:42:53,1184856173,scraping,1,,,,,,,,,2022-03-28T13:55:45.834921,https://twitter.com/SkyNews/statuses/1080069824838025216,,,,,http://po.st/Kbf8DN,po.st,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080056464159531009,1546340502,2019-01-01T11:01:42,9NewsAUS,"Abortion services have been introduced in the Republic of Ireland following a landslide vote in favour of liberalising the country's strict laws. #9News
https://www.9news.com.au/2019/01/01/14/32/free-abortions-now-available-in-ireland?ocid=Social-9News",0,23,89,22,en,,,,Hootsuite Inc.,https://www.hootsuite.com,Australia,,,22993014,9News Australia,1,Australia's No.1: Follow @9NewsSyd | @9NewsMelb | @9NewsQueensland | @9NewsGoldCoast | @9NewsAdel | @9NewsDarwin | @9NewsPerth,,https://pbs.twimg.com/profile_images/1219125014043037698/NI_blYDE_normal.jpg,331231,747980,245,547,2992,2009-03-05T22:51:02,1236293462,scraping,1,,,,,,,,,2022-03-28T13:55:45.836927,https://twitter.com/9NewsAUS/statuses/1080056464159531009,,,,,https://www.9news.com.au/2019/01/01/14/32/free-abortions-now-available-in-ireland?ocid=Social-9News,9news.com.au,,,,,,9news,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080049276192022528,1546338788,2019-01-01T10:33:08,PadraigSagart,"Ireland's government will flood the country with contraception & pay for widespread abortions. These actions are a direct attack on Love, on life, and on God. This is not a happy country. In 2019 Let us turn back to God and redouble our commitment to His Church under Mary's care",,12,57,4,en,,,,Twitter for Android,http://twitter.com/download/android,Áth Cliath Dublin ,,,271122311,Pádraig Ó Cochláin,0,"Peacach, Gael, Sagart, Traveller on life's pilgrimage seeking the kingdom of God aiming to do some good for people on the road",,https://pbs.twimg.com/profile_images/1285972399/Padraig_PIC_FD_normal.jpg,48580,1553,500,131,27,2011-03-23T22:18:34,1300918714,scraping,1,,,,,,,,,2022-03-28T13:55:45.837730,https://twitter.com/PadraigSagart/statuses/1080049276192022528,,,,,,,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080047612294819840,1546338391,2019-01-01T10:26:31,DrBloomer,"Thinking today of all who made this happen - abortion services in Ireland legal from 01 January 2019, #repealedthe8th Over the last few years I have been was lucky to meet many involved in this long long battle ... https://twitter.com/DrBloomer/status/1080047612294819840/photo/1",0,24,110,1,en,,,,Twitter for Android,http://twitter.com/download/android,"Belfast, N Ireland",,,298480713,Fiona Bloomer,0,"Academic, researching abortion policy, faith and abortion, co-author of Reimagining Global Abortion Politics https://t.co/NiheAVBMWQ",https://reproductivehealthlawpolicy.wordpress.com/,https://pbs.twimg.com/profile_images/879434339066531841/4bOjdB-r_normal.jpg,14529,3283,1608,46135,48,2011-05-14T11:40:31,1305373231,scraping,1,,,,,,,,,2022-03-28T13:55:45.838822,https://twitter.com/DrBloomer/statuses/1080047612294819840,,,,,,,https://pbs.twimg.com/media/Dv0ZkwAWwAAwB_q.jpg,1080047612294819840_Dv0ZkwAWwAAwB_q.jpg,photo,,,repealedthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080046028617846784,1546338014,2019-01-01T10:20:14,SkyNews,Ireland introduces legal abortion services http://news.sky.com/story/ireland-introduces-legal-abortion-services-11595963,0,41,137,29,en,,,,SkyNews Alerts - Latest,http://news.sky.com,"London, UK",,,7587032,Sky News,1,"For breaking news @SkyNewsBreak. Watch live on Sky 501, Virgin Media HD 602, Freeview 233 and YouTube.

Download our app: https://t.co/B2AP8GvitH",http://news.sky.com/,https://pbs.twimg.com/profile_images/1400331605974077442/kelepCgF_normal.jpg,515741,7698996,23,1,29792,2007-07-19T14:42:53,1184856173,scraping,1,,,,,,,,,2022-03-28T13:55:45.839664,https://twitter.com/SkyNews/statuses/1080046028617846784,,,,,http://news.sky.com/story/ireland-introduces-legal-abortion-services-11595963,news.sky.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080027099304480768,1546333501,2019-01-01T09:05:01,1familyireland,Historic moment as we are taking the first calls to #MyOptions phone line - all lines are busy already as many women have been waiting to make contact to access #abortion services in Ireland @HSELive,,37,109,2,en,,,,Twitter Web Client,http://twitter.com,"Dublin, Ireland",,,87689010,One Family,0,"Ireland's organisation for one-parent families, people sharing parenting & separating. Call our askonefamily helpline: 0818 662212/01 662 9212. Charity No. 6525",http://onefamily.ie,https://pbs.twimg.com/profile_images/776796165488672768/AvsPjaSh_normal.jpg,11911,4743,1983,7441,60,2009-11-05T13:40:25,1257428425,scraping,1,,,,,,,,,2022-03-28T13:55:45.840375,https://twitter.com/1familyireland/statuses/1080027099304480768,,,,,,,,,,hselive,69298376,abortion|myoptions,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080023657999712258,1546332680,2019-01-01T08:51:20,GTeggart,In 2018 #Ireland #repealedthe8th  & abortion services are available from today. 2019 must be year #UK Govt ends NI's near total ban by decriminalising abortion & enabling #freesafelegal services without having to travel. #ItsTime @theresa_may @PennyMordaunt @NIOgov  #NOWFORNI https://twitter.com/GTeggart/status/1080023657999712258/photo/1,0,31,57,1,en,,,,Twitter for Android,http://twitter.com/download/android,,,,38406385,Grainne Teggart,0,Campaigns Manager for @AmnestyUK @AmnestyNI Public Affairs. Strategic litigation. Board member @IEFNI @ICNI2019 RT not endorsement. Own views.,,https://pbs.twimg.com/profile_images/1160881512151076865/BvdnSS1T_normal.png,6708,6686,4000,12363,56,2009-05-07T10:24:48,1241691888,scraping,1,,,,,,,,,2022-03-28T13:55:45.842187,https://twitter.com/GTeggart/statuses/1080023657999712258,,,,,,,https://pbs.twimg.com/media/Dv0DxBvXcAAU71S.jpg|https://pbs.twimg.com/media/Dv0Dxk0WsAAcxvI.jpg|https://pbs.twimg.com/media/Dv0DyQMXQAAfMnx.jpg,1080023657999712258_Dv0DxBvXcAAU71S.jpg|1080023657999712258_Dv0Dxk0WsAAcxvI.jpg|1080023657999712258_Dv0DyQMXQAAfMnx.jpg,photo|photo|photo,niogov|pennymordaunt|theresa_may,614358228|462856853|747807250819981312,freesafelegal|ireland|itstime|nowforni|repealedthe8th|uk,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080022817888858112,1546332480,2019-01-01T08:48:00,NWCI,"Unplanned pregnancy? From today, abortion services will begin to be provided in Ireland by the HSE, in the community by GPs or family planning services, and in maternity hospitals. A new website and freephone helpline will provide more information on all of your options https://twitter.com/NWCI/status/1080022817888858112/photo/1",0,58,112,1,en,,,,Twitter for Advertisers.,https://ads-api.twitter.com,"Dublin, Ireland",,,58796971,Womenscouncilireland,1,Representing women and women's organisation from across Ireland to promote women's rights and women's equality. Retweets not necessarily endorsements.,http://www.nwci.ie,https://pbs.twimg.com/profile_images/1285478414212890625/DhmWrePG_normal.jpg,59459,42246,6998,7573,342,2009-07-21T13:39:39,1248183579,scraping,1,,,,,,,,,2022-03-28T13:55:45.843175,https://twitter.com/NWCI/statuses/1080022817888858112,,,,,,,https://pbs.twimg.com/media/Du7is_vX0AAjUDI.jpg,1080022817888858112_Du7is_vX0AAjUDI.jpg,photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080015771504275457,1546330800,2019-01-01T08:20:00,freesafelegal,"Abortion is now legal and available in Ireland.
""The My Options freephone helpline (1800 828 010) is provided by the HSE and will be staffed by trained professional counsellors from 9am on January 1st.""
#FreeSafeLegalLocal
#nooneleftbehind

https://www.irishtimes.com/news/ireland/irish-news/abortion-counselling-services-to-start-on-new-year-s-day-1.3745084?fbclid=IwAR311-MDHRKmyU1WiSmIp50DzqdQ5fARCIg7_ldKDYekW7MT9NXy-C4RP58 https://twitter.com/freesafelegal/status/1080015771504275457/photo/1",0,96,178,2,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:45.844288,https://twitter.com/freesafelegal/statuses/1080015771504275457,,,,,https://www.irishtimes.com/news/ireland/irish-news/abortion-counselling-services-to-start-on-new-year-s-day-1.3745084,irishtimes.com,https://pbs.twimg.com/media/Dvz2legX4AAPalF.jpg,1080015771504275457_Dvz2legX4AAPalF.jpg,photo,,,freesafelegallocal|nooneleftbehind,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1080015491224215552,1546330733,2019-01-01T08:18:53,RockofLifeNI,"On this #newyearsday spare a thought for Ireland & the lives that will be destroyed by the legalisation of Abortion 👣
#1000WhiteCrosses #Ireland #Pray 
#NewYear2019 #Abortion #LoveThemBoth 👣🤱 #ProLife #AbortionIsNotHealthcare  #PrayToEndAbortion https://twitter.com/rockprolife/status/1080015491224215552/photo/1",0,24,27,2,en,,,,Twitter for Android,http://twitter.com/download/android,Northern Ireland ,,,186588342,ᵁⁿᵇᵒʳⁿ ᴸⁱᵛᵉˢ ᴹᵃᵗᵗᵉʳ,0,"ɪ'ʟʟ ʜᴀᴠᴇ ᴀ ʟᴏᴛ ᴏꜰ ᴇxᴘʟᴀɪɴɪɴɢ ᴛᴏ ᴅᴏ ᴏɴ ᴊᴜᴅɢᴇᴍᴇɴᴛ ᴅᴀʏ, ʙᴜᴛ ᴠᴏᴛɪɴɢ ꜰᴏʀ ᴘᴏʟɪᴛɪᴄɪᴀɴꜱ ᴡʜᴏ ꜱᴜᴘᴘᴏʀᴛ ᴀʙᴏʀᴛɪᴏɴ ᴡᴏɴ'ᴛ ʙᴇ ᴏɴᴇ ᴏꜰ ᴛʜᴇᴍ. #RepealSection9 #VoteProlife #AE22",,https://pbs.twimg.com/profile_images/1504594149303009282/XkvXu63q_normal.jpg,37159,3763,4964,41401,22,2010-09-03T21:26:59,1283549219,scraping,1,,,,,,,,,2022-03-28T13:55:45.845330,https://twitter.com/RockofLifeNI/statuses/1080015491224215552,,,,,,,https://pbs.twimg.com/media/Dvz8W-pWkAAn4Bj.jpg,1080015491224215552_Dvz8W-pWkAAn4Bj.jpg,photo,,,1000whitecrosses|abortion|abortionisnothealthcare|ireland|lovethemboth|newyear2019|newyearsday|pray|praytoendabortion|prolife,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079893921717727232,1546301749,2019-01-01T00:15:49,AoifeDermo,"HAPPY ABORTION IS AVAILABLE IN IRELAND DAY, PALS. #freesafelegal #repealedThe8th #HappyNewYear2019",,20,109,1,en,,,,Twitter Web Client,http://twitter.com,"Dublin City, Ireland",,,755029322088452101,Aoife Nic D,0,"Co-Founder Quality Matters, Trauma Informed Practice Ireland, Abortion Rights Campaign, Action on X, Lash Back. She/her. Traditional musician and singer. Cabra.",,https://pbs.twimg.com/profile_images/1396208037610807300/0wx9jEBi_normal.jpg,3349,625,607,12555,0,2016-07-18T13:19:52,1468847992,scraping,1,,,,,,,,,2022-03-28T13:55:45.845906,https://twitter.com/AoifeDermo/statuses/1079893921717727232,,,,,,,,,,,,freesafelegal|happynewyear2019|repealedthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079891207323447297,1546301101,2019-01-01T00:05:01,thejournal_ie,"Abortion services will be available in Ireland from today.
http://jrnl.ie/4418726t",0,51,185,17,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,150246405,TheJournal.ie,1,"Providing open access to valuable journalism | Support our work so we can keep questioning, debunking, explaining and informing https://t.co/yrQeirmt7y",http://thejournal.ie/,https://pbs.twimg.com/profile_images/1432677436605534211/U1YUGebe_normal.jpg,311513,698448,748,353,2451,2010-05-31T13:08:52,1275311332,scraping,1,,,,,,,,,2022-03-28T13:55:45.847512,https://twitter.com/thejournal_ie/statuses/1079891207323447297,,,,,http://jrnl.ie/4418726t,jrnl.ie,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079853455626391555,1546292101,2018-12-31T21:35:01,RewireNewsGroup,"Abortion in Ireland will be free, safe, and legal up to 12 weeks into pregnancy starting January 1.

https://rewirenews.link/2Ll8OxK",0,426,1531,23,en,,,,Buffer,https://buffer.com,,,,14764240,Rewire News Group,1,"Home of @AngryBlackLady Chronicles, @Hegemommy, #BoomLawyered and The Fallout 📧 https://t.co/FG2Insi2fd",http://rewirenewsgroup.com,https://pbs.twimg.com/profile_images/1443242471471947781/XYrwIq24_normal.jpg,97894,83815,3211,28374,2294,2008-05-13T20:35:15,1210710915,scraping,1,,,,,,,,,2022-03-28T13:55:45.849030,https://twitter.com/RewireNewsGroup/statuses/1079853455626391555,,,,,https://rewirenews.link/2Ll8OxK,rewirenews.link,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079831176561467396,1546286789,2018-12-31T20:06:29,ailbhes,"It’s been a memorable  year. Whew! Welcoming in 2019, when women in Ireland will be able to have an abortion in Ireland if that is their choice.  The information line opens tomorrow, 1st January. #repealedThe8th #prochoice #Feminism2019 https://www2.hse.ie/services/unplanned-pregnancy-support-services/my-options-freephone-line.html",0,53,226,2,en,,,,Twitter for iPad,http://twitter.com/#!/download/ipad,Dublin,,,21029069,Ailbhe Smyth,0,"Ex-academic & feminist, socialist, LGBT activist. TFY; Coalition Repeal 8. Chair: Women’s Aid; Ballyfermot Star Addiction service; Age Action. Patron, NCCWN",,https://pbs.twimg.com/profile_images/1239270506513260545/3eYenQKu_normal.jpg,19223,18977,744,12434,86,2009-02-16T21:17:52,1234819072,scraping,1,,,,,,,,,2022-03-28T13:55:45.850278,https://twitter.com/ailbhes/statuses/1079831176561467396,,,,,https://www2.hse.ie/services/unplanned-pregnancy-support-services/my-options-freephone-line.html,hse.ie,,,,,,feminism2019|prochoice|repealedthe8th,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079828934945132544,1546286254,2018-12-31T19:57:34,APRILMARY,"Last #abortion free night in Ireland. In trepidation for the year to come. We can only wait, pray and work to overcome this evil in all our actions.",,45,183,11,en,,,,Twitter for Android,http://twitter.com/download/android,Belfast,,,140098178,Mary Lewis,0,"Wife, mother+lawyer. Former student of New Evangelization @ofAnnunciation. RT not always endorsement. VERITAS",,https://pbs.twimg.com/profile_images/1308094907953881088/sK-u3DYA_normal.jpg,38202,2428,5001,181397,29,2010-05-04T15:32:50,1272987170,scraping,1,,,,,,,,,2022-03-28T13:55:45.850863,https://twitter.com/APRILMARY/statuses/1079828934945132544,,,,,,,,,,,,abortion,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079739918660849664,1546265031,2018-12-31T14:03:51,TheLancet,"The shadow of #Brexit loomed over UK health systems, #cannabis was legalised in Canada, Ireland legalised #abortion, and violence continued to impede health care. 2018: a Year in Review https://hubs.ly/H0f_h-x0",0,12,14,0,en,,,,HubSpot,http://www.hubspot.com/,"London, New York, Beijing",,,27013292,The Lancet,1,"Keep in touch with The Lancet, one of the world's leading medical journals, published weekly since 1823. #FutureChild",http://thelancet.com,https://pbs.twimg.com/profile_images/378800000725668351/16bf102fc319d621a456d9f821071253_normal.jpeg,20548,708759,364,7101,8974,2009-03-27T14:24:45,1238163885,scraping,1,,,,,,,,,2022-03-28T13:55:45.851554,https://twitter.com/TheLancet/statuses/1079739918660849664,,,,,https://hubs.ly/H0f_h-x0,hubs.ly,,,,,,abortion|brexit|cannabis,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079674241161850880,1546249373,2018-12-31T09:42:53,Irishprolifer,"""Roscommon and Sligo are the two counties in Ireland which will not be providing abortion services from Tuesday.""   

https://extra.ie/2018/12/30/news/irish-news/revealed-the-two-counties-that-wont-have-abortion-services-in-new-year?utm_source=facebook&utm_medium=Social&utm_campaign=SocialWarfare",0,13,33,4,en,,,,Twitter for Android,http://twitter.com/download/android,Belgium,,,932100956,𝕻𝖗𝖔𝖑𝖎𝖋𝖊🙏𝕴𝖗𝖊𝖑𝖆𝖓𝖉,0,"#Catholic✝🙏🕊 #Prolife 👣 #Irish 🇮🇪 #Mum to boys #ProBaby🍼#ProFamily 
#Breastcancersurvivor 
#NoahsArmy💙

Views my own; 
RT is not an endorsement",,https://pbs.twimg.com/profile_images/1507102328033263624/MYZ7c9bw_normal.jpg,126003,7295,8013,131551,63,2012-11-07T13:50:52,1352296252,scraping,1,,,,,,,,,2022-03-28T13:55:46.676073,https://twitter.com/Irishprolifer/statuses/1079674241161850880,,,,,https://extra.ie/2018/12/30/news/irish-news/revealed-the-two-counties-that-wont-have-abortion-services-in-new-year,extra.ie,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079414012960559104,1546187329,2018-12-30T16:28:49,LdnIrishARC,"“I’ve had friends who had to go through it – travel to Liverpool for an abortion…”

Saoirse Ronan talks about Ireland and the campaign to repeal the eighth amendment. 

#NowForNI #Choice4Xmas #SaoirseRonan @MaryQueenMovie « guardian: Saoirse Ronan: ‘I’ve played a lot of weird people. I have!’ https://trib.al/Pj7FOBh — https://twitter.com/guardian/status/1079328106438111232 »",0,12,24,1,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,"London, England",,,776745430839390208,London-Irish ARC,0,"If you need an abortion in Northern Ireland, you can now call 0333 234 2184 for fully funded access, travel and accommodation.",http://www.londonirishARC.com,https://pbs.twimg.com/profile_images/808630125067718656/2OxlYGQI_normal.jpg,11696,6515,1505,8017,44,2016-09-16T11:31:56,1474025516,scraping,1,,,,,1079328106438111232,guardian,87818409,1546166848,2022-03-28T13:55:46.678977,https://twitter.com/LdnIrishARC/statuses/1079414012960559104,,,,,https://trib.al/Pj7FOBh|https://twitter.com/guardian/status/1079328106438111232,trib.al|twitter.com,,,,maryqueenmovie,895324666000166914,choice4xmas|nowforni|saoirseronan,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1079062920590434305,1546103622,2018-12-29T17:13:42,obianuju,"This is the grayscale existence offered to women who fall for the empty promises of casual sex culture.
If you’ll read one article today,read this.
She got pregnant after a night of celebrating Ireland’s Yes-vote,she had an abortion,she fell into misery...https://uk.style.yahoo.com/just-because-had-abortion-doesn-061500005.html?guccounter=1",0,148,357,19,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Africa-Europe-America       ,,,33280581,Obianuju Ekeocha,1,"I'm passionately pro-life,pro-woman,pro-family,pro-marriage🤵🏽👰🏽& pro-Africa!So iSpeak,iAdvocate,iWrote #TargetAfrica,iFounded @COLAfrica &yes iBlock trolls",https://amzn.to/3dd7edB,https://pbs.twimg.com/profile_images/3517094886/2013b1f65ef3007f7cd580db25322a82_normal.jpeg,19347,115990,117,45267,476,2009-04-19T19:00:53,1240167653,scraping,1,,,,,,,,,2022-03-28T13:55:46.681198,https://twitter.com/obianuju/statuses/1079062920590434305,,,,,https://uk.style.yahoo.com/just-because-had-abortion-doesn-061500005.html,uk.style.yahoo.com,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078770878127718400,1546033994,2018-12-28T21:53:14,truthout,"Abortion in Ireland will be free, safe, and legal up to 12 weeks into pregnancy starting January 1. http://rewire.news/article/2018/12/17/sheer-joy-ireland-will-have-free-abortion-care-on-january-1/",0,44,78,5,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,United States,,,19605981,Truthout,0,Truthout is a nonprofit news organization dedicated to providing independent reporting and commentary on a diverse range of social justice issues.,http://truthout.org,https://pbs.twimg.com/profile_images/880563448463142914/LSLFltuq_normal.jpg,70153,182060,45603,6691,5850,2009-01-27T18:17:38,1233080258,scraping,1,,,,,,,,,2022-03-28T13:55:46.682060,https://twitter.com/truthout/statuses/1078770878127718400,,,,,http://rewire.news/article/2018/12/17/sheer-joy-ireland-will-have-free-abortion-care-on-january-1/,rewire.news,,,,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078734831733878784,1546025400,2018-12-28T19:30:00,freesafelegal,"Ireland overturning the constitutional ban on abortion named as one of the 5 Explosions of Resistance in 2018 by @AWID
https://www.awid.org/news-and-analysis/5-explosions-resistance-2018 #WeChangedTheLaw #FreeSafeLegal https://twitter.com/freesafelegal/status/1078734831733878784/photo/1",0,18,38,0,en,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,Ireland,,,1096875997,Abortion Rights IE,1,We are an all volunteer group of grassroots activists working on the campaign for #FreeSafeLegalLocal abortion in Ireland #Now4NI,http://www.abortionrightscampaign.ie,https://pbs.twimg.com/profile_images/1415967938927120385/ZLBB5f6R_normal.jpg,45790,26314,4966,18139,221,2013-01-17T01:39:13,1358386753,scraping,1,,,,,,,,,2022-03-28T13:55:46.683352,https://twitter.com/freesafelegal/statuses/1078734831733878784,,,,,https://www.awid.org/news-and-analysis/5-explosions-resistance-2018,awid.org,https://pbs.twimg.com/media/DvcxfnZWsAEjiDP.jpg,1078734831733878784_DvcxfnZWsAEjiDP.jpg,photo,awid,16027225,freesafelegal|wechangedthelaw,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078719490286858241,1546021742,2018-12-28T18:29:02,DrCollins10,"As promised, I didn't purchase anything from Marks and Spencer's or Lancome this Christmas. Why? They sponsored a woman of the year type event recently and honoured @senatornoone for pushing abortion in Ireland.
@marksandspencer",,23,78,10,en,,,,Twitter for Android,http://twitter.com/download/android,Ireland,,,1410126361,Walk Tall,0,Put God First.,,https://pbs.twimg.com/profile_images/1000871832331878402/egJ06432_normal.jpg,60682,3314,3033,42634,35,2013-05-07T12:16:16,1367928976,scraping,1,,,,,,,,,2022-03-28T13:55:46.684000,https://twitter.com/DrCollins10/statuses/1078719490286858241,,,,,,,,,,marksandspencer|senatornoone,37916167|1245872277738135552,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078376245996539904,1545939906,2018-12-27T19:45:06,1SaoirseEireann,"Cumann na mBan has never supported abortion to this very day, these faux feminists have no historical ideological movement in Ireland to identify with so invent one. In reality they follow the agenda set by billionaire men like Rockerfeller, Tom Steyer, Chuck Feeney and Soros « Ciaraioch: Christmas card design (left) from a few years ago based on original Cumann na mBan Christmas card design (right) 🎄 https://twitter.com/Ciaraioch/status/1072918401872523267/photo/1 — https://twitter.com/Ciaraioch/status/1072918401872523267 »",0,17,49,2,en,,,,Twitter Web Client,http://twitter.com,Ireland,,,952294617071915008,Saoirse Éireann,0,"Traditional Irish Republican.
Irish Irelander.",https://saoirseeireannblog.wordpress.com/,https://pbs.twimg.com/profile_images/1294390608795176960/MvFeoemA_normal.jpg,4185,1341,710,1758,0,2018-01-13T21:41:44,1515879704,scraping,1,,,,,1072918401872523267,Ciaraioch,4872636172,1544638655,2022-03-28T13:55:46.686156,https://twitter.com/1SaoirseEireann/statuses/1078376245996539904,,,,,https://twitter.com/Ciaraioch/status/1072918401872523267,twitter.com,https://pbs.twimg.com/media/DuPFiX4XgAEV7nE.jpg|https://pbs.twimg.com/media/DuPFiXwXQAI6fY0.jpg,1072918401872523267_DuPFiX4XgAEV7nE.jpg|1072918401872523267_DuPFiXwXQAI6fY0.jpg,photo|photo,,,,,,
abortion ireland min_retweets:10 until:2019-01-20 since:2018-12-21 -filter:replies,1078326896545488896,1545928141,2018-12-27T16:29:01,obianuju,Ireland steps off the ledge and falls into the abyss that is abortion open season...girls aged 15 & under will be able to get abortions without the involvement of their parents or another adult. Even doctors are uncomfortable about this abortion guideline https://www.irishtimes.com/news/health/abortion-guidelines-for-girls-under-15-cause-unease-among-doctors-1.3741095,0,264,553,70,en,,,,Twitter for iPhone,http://twitter.com/download/iphone,Africa-Europe-America       ,,,33280581,Obianuju Ekeocha,1,"I'm passionately pro-life,pro-woman,pro-family,pro-marriage🤵🏽👰🏽& pro-Africa!So iSpeak,iAdvocate,iWrote #TargetAfrica,iFounded @COLAfrica &yes iBlock trolls",https://amzn.to/3dd7edB,https://pbs.twimg.com/profile_images/3517094886/2013b1f65ef3007f7cd580db25322a82_normal.jpeg,19347,115990,117,45267,476,2009-04-19T19:00:53,1240167653,scraping,1,,,,,,,,,2022-03-28T13:55:46.688134,https://twitter.com/obianuju/statuses/1078326896545488896,,,,,https://www.irishtimes.com/news/health/abortion-guidelines-for-girls-under-15-cause-unease-among-doctors-1.3741095,irishtimes.com,,,,,,,,,
